,Date_Time,Altitude,timestamp
4430,2024-03-15 16:44:35.925238,,23225.23784637451
4440,2024-03-15 16:44:35.976225,,23276.224851608276
4450,2024-03-15 16:44:36.025438,,23325.438022613525
4460,2024-03-15 16:44:36.085871,,23385.870933532715
4470,2024-03-15 16:44:36.129659,,23429.658889770508
4480,2024-03-15 16:44:36.183271,,23483.27088356018
4490,2024-03-15 16:44:36.228179,,23528.178930282593
4500,2024-03-15 16:44:36.274182,,23574.18203353882
4510,2024-03-15 16:44:36.327804,,23627.804040908813
4520,2024-03-15 16:44:36.384877,,23684.876918792725
4530,2024-03-15 16:44:36.422922,,23722.92184829712
4540,2024-03-15 16:44:36.476648,,23776.64804458618
4550,2024-03-15 16:44:36.527170,,23827.16989517212
4560,2024-03-15 16:44:36.589905,,23889.904975891113
4570,2024-03-15 16:44:36.644443,,23944.442987442017
4580,2024-03-15 16:44:36.699872,,23999.871969223022
4590,2024-03-15 16:44:36.741001,,24041.000843048096
4600,2024-03-15 16:44:36.791659,,24091.65906906128
4610,2024-03-15 16:44:36.843773,,24143.772840499878
4620,2024-03-15 16:44:36.898036,,24198.035955429077
4630,2024-03-15 16:44:36.950110,,24250.109910964966
4640,2024-03-15 16:44:37.011085,,24311.084985733032
4650,2024-03-15 16:44:37.057662,,24357.661962509155
4660,2024-03-15 16:44:37.108823,,24408.823013305664
4670,2024-03-15 16:44:37.167658,,24467.658042907715
4680,2024-03-15 16:44:37.221294,,24521.293878555298
4690,2024-03-15 16:44:37.284645,,24584.64503288269
4700,2024-03-15 16:44:37.340555,0.5,24640.554904937744
4710,2024-03-15 16:44:37.390556,,24690.556049346924
4720,2024-03-15 16:44:37.442377,0.505,24742.377042770386
4730,2024-03-15 16:44:37.492790,0.5,24792.789936065674
4740,2024-03-15 16:44:37.545624,0.5,24845.62397003174
4750,2024-03-15 16:44:37.595445,0.545,24895.444869995117
4760,2024-03-15 16:44:37.644367,0.51,24944.366931915283
4770,2024-03-15 16:44:37.697827,0.55,24997.82705307007
4780,2024-03-15 16:44:37.751110,0.575,25051.11002922058
4790,2024-03-15 16:44:37.814580,0.575,25114.579916000366
4800,2024-03-15 16:44:37.875957,0.605,25175.956964492798
4810,2024-03-15 16:44:37.925589,0.625,25225.58903694153
4820,2024-03-15 16:44:37.976753,0.635,25276.752948760986
4830,2024-03-15 16:44:38.030082,0.655,25330.081939697266
4840,2024-03-15 16:44:38.084437,0.685,25384.43684577942
4850,2024-03-15 16:44:38.142821,0.655,25442.82102584839
4860,2024-03-15 16:44:38.205195,0.7,25505.194902420044
4870,2024-03-15 16:44:38.267596,0.7,25567.595958709717
4880,2024-03-15 16:44:38.331636,0.725,25631.635904312134
4890,2024-03-15 16:44:38.395482,0.77,25695.48201560974
4900,2024-03-15 16:44:38.460410,0.74,25760.41007041931
4910,2024-03-15 16:44:38.528192,0.79,25828.191995620728
4920,2024-03-15 16:44:38.589582,0.78,25889.58191871643
4930,2024-03-15 16:44:38.656253,0.82,25956.253051757812
4940,2024-03-15 16:44:38.716069,0.86,26016.068935394287
4950,2024-03-15 16:44:38.778826,0.79,26078.82595062256
4960,2024-03-15 16:44:38.842820,0.82,26142.81988143921
4970,2024-03-15 16:44:38.910405,0.825,26210.404872894287
4980,2024-03-15 16:44:38.975383,0.82,26275.38299560547
4990,2024-03-15 16:44:39.039494,0.83,26339.493989944458
5000,2024-03-15 16:44:39.104650,0.815,26404.64997291565
5010,2024-03-15 16:44:39.171538,0.81,26471.538066864014
5020,2024-03-15 16:44:39.236234,0.805,26536.23390197754
5030,2024-03-15 16:44:39.301948,0.83,26601.948022842407
5040,2024-03-15 16:44:39.369103,0.81,26669.102907180786
5050,2024-03-15 16:44:39.433594,0.8,26733.593940734863
5060,2024-03-15 16:44:39.499001,0.825,26799.00097846985
5070,2024-03-15 16:44:39.565737,0.815,26865.736961364746
5080,2024-03-15 16:44:39.635087,0.76,26935.086965560913
5090,2024-03-15 16:44:39.695200,0.825,26995.19991874695
5100,2024-03-15 16:44:39.760508,0.82,27060.508012771606
5110,2024-03-15 16:44:39.826647,0.815,27126.646995544434
5120,2024-03-15 16:44:39.888816,0.82,27188.81607055664
5130,2024-03-15 16:44:39.954323,0.87,27254.32300567627
5140,2024-03-15 16:44:40.020168,0.87,27320.168018341064
5150,2024-03-15 16:44:40.082196,0.845,27382.195949554443
5160,2024-03-15 16:44:40.151910,0.845,27451.9100189209
5170,2024-03-15 16:44:40.214881,0.86,27514.880895614624
5180,2024-03-15 16:44:40.279813,0.865,27579.81300354004
5190,2024-03-15 16:44:40.353920,0.78,27653.91993522644
5200,2024-03-15 16:44:40.417282,0.815,27717.28205680847
5210,2024-03-15 16:44:40.472686,0.8,27772.686004638672
5220,2024-03-15 16:44:40.535077,0.815,27835.077047348022
5230,2024-03-15 16:44:40.599569,0.84,27899.569034576416
5240,2024-03-15 16:44:40.663377,0.8,27963.376998901367
5250,2024-03-15 16:44:40.727349,0.765,28027.34899520874
5260,2024-03-15 16:44:40.789197,0.75,28089.196920394897
5270,2024-03-15 16:44:40.851164,0.73,28151.164054870605
5280,2024-03-15 16:44:40.917280,0.685,28217.27991104126
5290,2024-03-15 16:44:40.980931,0.665,28280.930995941162
5300,2024-03-15 16:44:41.043871,0.65,28343.870878219604
5310,2024-03-15 16:44:41.104913,0.655,28404.9129486084
5320,2024-03-15 16:44:41.168462,0.62,28468.461990356445
5330,2024-03-15 16:44:41.231786,0.645,28531.78596496582
5340,2024-03-15 16:44:41.292656,0.625,28592.655897140503
5350,2024-03-15 16:44:41.354906,0.62,28654.906034469604
5360,2024-03-15 16:44:41.417775,0.635,28717.774868011475
5370,2024-03-15 16:44:41.480430,0.655,28780.42984008789
5380,2024-03-15 16:44:41.543913,0.655,28843.912839889526
5390,2024-03-15 16:44:41.602667,0.695,28902.66704559326
5400,2024-03-15 16:44:41.665530,0.655,28965.529918670654
5410,2024-03-15 16:44:41.728719,0.69,29028.718948364258
5420,2024-03-15 16:44:41.795853,0.665,29095.852851867676
5430,2024-03-15 16:44:41.857423,0.76,29157.42301940918
5440,2024-03-15 16:44:41.926838,0.66,29226.837873458862
5450,2024-03-15 16:44:41.981168,0.625,29281.16798400879
5460,2024-03-15 16:44:42.043334,0.71,29343.333959579468
5470,2024-03-15 16:44:42.106046,0.76,29406.04591369629
5480,2024-03-15 16:44:42.170265,0.755,29470.26491165161
5490,2024-03-15 16:44:42.235668,0.845,29535.667896270752
5500,2024-03-15 16:44:42.302615,0.945,29602.614879608154
5510,2024-03-15 16:44:42.367831,1.015,29667.83094406128
5520,2024-03-15 16:44:42.437612,1.065,29737.612009048462
5530,2024-03-15 16:44:42.500309,1.1,29800.3089427948
5540,2024-03-15 16:44:42.568780,1.17,29868.77989768982
5550,2024-03-15 16:44:42.639499,1.23,29939.498901367188
5560,2024-03-15 16:44:42.710994,1.245,30010.99395751953
5570,2024-03-15 16:44:42.779330,1.3,30079.32996749878
5580,2024-03-15 16:44:42.848956,1.465,30148.956060409546
5590,2024-03-15 16:44:42.920683,1.57,30220.682859420776
5600,2024-03-15 16:44:42.995586,1.57,30295.585870742798
5610,2024-03-15 16:44:43.071716,1.67,30371.716022491455
5620,2024-03-15 16:44:43.146601,1.775,30446.600914001465
5630,2024-03-15 16:44:43.225564,1.855,30525.563955307007
5640,2024-03-15 16:44:43.302615,1.925,30602.614879608154
5650,2024-03-15 16:44:43.381902,2.045,30681.901931762695
5660,2024-03-15 16:44:43.458774,2.15,30758.774042129517
5670,2024-03-15 16:44:43.535686,2.21,30835.685968399048
5680,2024-03-15 16:44:43.613725,2.26,30913.724899291992
5690,2024-03-15 16:44:43.693352,2.325,30993.351936340332
5700,2024-03-15 16:44:43.782117,2.375,31082.116842269897
5710,2024-03-15 16:44:43.875003,2.465,31175.003051757812
5720,2024-03-15 16:44:43.966223,2.48,31266.222953796387
5730,2024-03-15 16:44:44.064838,2.605,31364.837884902954
5740,2024-03-15 16:44:44.160685,2.685,31460.68501472473
5750,2024-03-15 16:44:44.254556,2.73,31554.555892944336
5760,2024-03-15 16:44:44.344521,2.815,31644.5209980011
5770,2024-03-15 16:44:44.438063,2.825,31738.062858581543
5780,2024-03-15 16:44:44.532291,2.91,31832.29088783264
5790,2024-03-15 16:44:44.635404,2.855,31935.404062271118
5800,2024-03-15 16:44:44.758386,2.92,32058.385848999023
5810,2024-03-15 16:44:44.884370,2.985,32184.370040893555
5820,2024-03-15 16:44:45.005432,2.95,32305.431842803955
5830,2024-03-15 16:44:45.135875,2.98,32435.874938964844
5840,2024-03-15 16:44:45.262337,3.01,32562.336921691895
5850,2024-03-15 16:44:45.375332,3.095,32675.332069396973
5860,2024-03-15 16:44:45.499176,3.085,32799.17597770691
5870,2024-03-15 16:44:45.635394,3.075,32935.394048690796
5880,2024-03-15 16:44:45.737955,3.13,33037.95504570007
5890,2024-03-15 16:44:45.858015,3.085,33158.01501274109
5900,2024-03-15 16:44:45.979663,3.065,33279.66284751892
5910,2024-03-15 16:44:46.103950,3.045,33403.94997596741
5920,2024-03-15 16:44:46.225077,3.1,33525.0768661499
5930,2024-03-15 16:44:46.327361,2.965,33627.36105918884
5940,2024-03-15 16:44:46.453537,3.05,33753.53693962097
5950,2024-03-15 16:44:46.575721,3.015,33875.7209777832
5960,2024-03-15 16:44:46.698788,3.075,33998.78787994385
5970,2024-03-15 16:44:46.826757,3.035,34126.7569065094
5980,2024-03-15 16:44:47.014104,3.08,34314.103841781616
5990,2024-03-15 16:44:47.150725,3.175,34450.724840164185
6000,2024-03-15 16:44:47.282425,3.215,34582.4248790741
6010,2024-03-15 16:44:47.404249,3.24,34704.248905181885
6020,2024-03-15 16:44:47.529233,3.24,34829.232931137085
6030,2024-03-15 16:44:47.651647,3.24,34951.64704322815
6040,2024-03-15 16:44:47.781603,3.29,35081.60305023193
6050,2024-03-15 16:44:47.954069,3.22,35254.06885147095
6060,2024-03-15 16:44:48.121202,3.17,35421.201944351196
6070,2024-03-15 16:44:48.245258,3.13,35545.25804519653
6080,2024-03-15 16:44:48.368914,3.12,35668.91384124756
6090,2024-03-15 16:44:48.495849,3.105,35795.84884643555
6100,2024-03-15 16:44:48.666038,3.115,35966.03798866272
6110,2024-03-15 16:44:48.851642,3.185,36151.641845703125
6120,2024-03-15 16:44:48.982980,3.24,36282.97996520996
6130,2024-03-15 16:44:49.108364,3.29,36408.36405754089
6140,2024-03-15 16:44:49.232211,3.33,36532.21106529236
6150,2024-03-15 16:44:49.396359,3.315,36696.35891914368
6160,2024-03-15 16:44:49.580522,3.34,36880.52201271057
6170,2024-03-15 16:44:49.727392,3.395,37027.39191055298
6180,2024-03-15 16:44:49.907612,3.435,37207.61203765869
6190,2024-03-15 16:44:50.071068,3.5,37371.06800079346
6200,2024-03-15 16:44:50.198748,3.495,37498.74806404114
6210,2024-03-15 16:44:50.330031,3.46,37630.03087043762
6220,2024-03-15 16:44:50.502762,3.5,37802.762031555176
6230,2024-03-15 16:44:50.686968,3.525,37986.96804046631
6240,2024-03-15 16:44:50.864737,3.585,38164.73698616028
6250,2024-03-15 16:44:50.991410,3.575,38291.409969329834
6260,2024-03-15 16:44:51.114996,3.535,38414.99590873718
6270,2024-03-15 16:44:51.261165,3.495,38561.16485595703
6280,2024-03-15 16:44:51.427462,3.535,38727.46205329895
6290,2024-03-15 16:44:51.552421,3.565,38852.421045303345
6300,2024-03-15 16:44:51.673889,3.495,38973.888874053955
6310,2024-03-15 16:44:51.798257,3.43,39098.257064819336
6320,2024-03-15 16:44:51.924706,3.42,39224.705934524536
6330,2024-03-15 16:44:52.087334,3.165,39387.33386993408
6340,2024-03-15 16:44:52.235311,3.02,39535.31098365784
6350,2024-03-15 16:44:52.369511,3.035,39669.51084136963
6360,2024-03-15 16:44:52.492017,2.965,39792.01698303223
6370,2024-03-15 16:44:52.614983,2.99,39914.98303413391
6380,2024-03-15 16:44:52.739410,3.04,40039.40987586975
6390,2024-03-15 16:44:52.918532,3.07,40218.53184700012
6400,2024-03-15 16:44:53.041978,3.17,40341.97783470154
6410,2024-03-15 16:44:53.168108,3.235,40468.10793876648
6420,2024-03-15 16:44:53.291542,3.32,40591.54200553894
6430,2024-03-15 16:44:53.413073,3.375,40713.07301521301
6440,2024-03-15 16:44:53.537070,3.405,40837.06998825073
6450,2024-03-15 16:44:53.692105,3.455,40992.10500717163
6460,2024-03-15 16:44:53.876998,3.505,41176.997900009155
6470,2024-03-15 16:44:54.062937,3.52,41362.93697357178
6480,2024-03-15 16:44:54.246659,3.59,41546.658992767334
6490,2024-03-15 16:44:54.431802,3.575,41731.801986694336
6500,2024-03-15 16:44:54.619098,3.595,41919.097900390625
6510,2024-03-15 16:44:54.802209,3.555,42102.208852767944
6520,2024-03-15 16:44:54.987301,3.535,42287.3010635376
6530,2024-03-15 16:44:55.164295,3.555,42464.29491043091
6540,2024-03-15 16:44:55.343724,3.54,42643.72396469116
6550,2024-03-15 16:44:55.531047,3.55,42831.04705810547
6560,2024-03-15 16:44:55.709742,3.61,43009.74202156067
6570,2024-03-15 16:44:55.852843,3.585,43152.84299850464
6580,2024-03-15 16:44:56.037364,3.51,43337.363958358765
6590,2024-03-15 16:44:56.224288,3.46,43524.287939071655
6600,2024-03-15 16:44:56.408657,3.455,43708.65702629089
6610,2024-03-15 16:44:56.562113,3.375,43862.1129989624
6620,2024-03-15 16:44:56.701833,3.375,44001.83296203613
6630,2024-03-15 16:44:56.825431,3.345,44125.431060791016
6640,2024-03-15 16:44:56.981646,3.335,44281.64601325989
6650,2024-03-15 16:44:57.109781,3.34,44409.780979156494
6660,2024-03-15 16:44:57.230591,3.315,44530.59101104736
6670,2024-03-15 16:44:57.353394,3.35,44653.39398384094
6680,2024-03-15 16:44:57.489525,3.325,44789.52503204346
6690,2024-03-15 16:44:57.673854,3.325,44973.854064941406
6700,2024-03-15 16:44:57.810680,3.395,45110.67986488342
6710,2024-03-15 16:44:57.934254,3.41,45234.25388336182
6720,2024-03-15 16:44:58.060563,3.43,45360.56303977966
6730,2024-03-15 16:44:58.184542,3.395,45484.54189300537
6740,2024-03-15 16:44:58.308878,3.385,45608.87789726257
6750,2024-03-15 16:44:58.433617,3.39,45733.617067337036
6760,2024-03-15 16:44:58.556516,3.37,45856.515884399414
6770,2024-03-15 16:44:58.705279,3.42,46005.27906417847
6780,2024-03-15 16:44:58.829968,3.45,46129.96792793274
6790,2024-03-15 16:44:58.953566,3.425,46253.56602668762
6800,2024-03-15 16:44:59.127944,3.395,46427.94394493103
6810,2024-03-15 16:44:59.314962,3.405,46614.96186256409
6820,2024-03-15 16:44:59.501000,3.375,46800.999879837036
6830,2024-03-15 16:44:59.661578,3.41,46961.57789230347
6840,2024-03-15 16:44:59.784224,3.405,47084.223985672
6850,2024-03-15 16:44:59.936922,3.39,47236.92202568054
6860,2024-03-15 16:45:00.123046,3.365,47423.04587364197
6870,2024-03-15 16:45:00.267596,3.45,47567.59595870972
6880,2024-03-15 16:45:00.391565,3.475,47691.56503677368
6890,2024-03-15 16:45:00.516591,3.495,47816.591024398804
6900,2024-03-15 16:45:00.639652,3.515,47939.65196609497
6910,2024-03-15 16:45:00.763303,3.515,48063.302993774414
6920,2024-03-15 16:45:00.888163,3.51,48188.16304206848
6930,2024-03-15 16:45:01.035378,3.5,48335.37793159485
6940,2024-03-15 16:45:01.160380,3.485,48460.37983894348
6950,2024-03-15 16:45:01.286464,3.525,48586.463928222656
6960,2024-03-15 16:45:01.407161,3.55,48707.16094970703
6970,2024-03-15 16:45:01.536951,3.55,48836.95101737976
6980,2024-03-15 16:45:01.720584,3.51,49020.58386802673
6990,2024-03-15 16:45:01.846026,3.475,49146.02589607239
7000,2024-03-15 16:45:01.970732,3.41,49270.731925964355
7010,2024-03-15 16:45:02.093622,3.305,49393.62192153931
7020,2024-03-15 16:45:02.217671,3.25,49517.67086982727
7030,2024-03-15 16:45:02.344389,3.21,49644.38891410828
7040,2024-03-15 16:45:02.466822,3.215,49766.82186126709
7050,2024-03-15 16:45:02.589206,3.2,49889.20593261719
7060,2024-03-15 16:45:02.716990,3.19,50016.98994636536
7070,2024-03-15 16:45:02.838171,3.18,50138.17095756531
7080,2024-03-15 16:45:02.960971,3.195,50260.97106933594
7090,2024-03-15 16:45:03.088536,3.17,50388.53597640991
7100,2024-03-15 16:45:03.209528,3.2,50509.527921676636
7110,2024-03-15 16:45:03.332541,3.2,50632.5409412384
7120,2024-03-15 16:45:03.457708,3.135,50757.707834243774
7130,2024-03-15 16:45:03.581553,3.165,50881.55293464661
7140,2024-03-15 16:45:03.704399,3.17,51004.399061203
7150,2024-03-15 16:45:03.829493,3.135,51129.49299812317
7160,2024-03-15 16:45:03.977196,3.145,51277.19593048096
7170,2024-03-15 16:45:04.100694,3.155,51400.69389343262
7180,2024-03-15 16:45:04.222534,3.2,51522.533893585205
7190,2024-03-15 16:45:04.345410,3.11,51645.41006088257
7200,2024-03-15 16:45:04.466388,3.095,51766.387939453125
7210,2024-03-15 16:45:04.589979,3.095,51889.978885650635
7220,2024-03-15 16:45:04.713739,3.155,52013.73887062073
7230,2024-03-15 16:45:04.839543,3.19,52139.54305648804
7240,2024-03-15 16:45:04.963007,3.215,52263.006925582886
7250,2024-03-15 16:45:05.086803,3.245,52386.80291175842
7260,2024-03-15 16:45:05.210481,3.31,52510.480880737305
7270,2024-03-15 16:45:05.334384,3.355,52634.38391685486
7280,2024-03-15 16:45:05.512405,3.37,52812.40487098694
7290,2024-03-15 16:45:05.696499,3.425,52996.49906158447
7300,2024-03-15 16:45:05.887319,3.33,53187.31904029846
7310,2024-03-15 16:45:06.069378,3.31,53369.377851486206
7320,2024-03-15 16:45:06.197739,3.24,53497.7388381958
7330,2024-03-15 16:45:06.335158,3.245,53635.1580619812
7340,2024-03-15 16:45:06.460970,3.205,53760.96987724304
7350,2024-03-15 16:45:06.582399,3.19,53882.39884376526
7360,2024-03-15 16:45:06.706117,3.225,54006.11686706543
7370,2024-03-15 16:45:06.831483,3.185,54131.48283958435
7380,2024-03-15 16:45:06.954128,3.165,54254.127979278564
7390,2024-03-15 16:45:07.078719,3.21,54378.718852996826
7400,2024-03-15 16:45:07.209869,3.23,54509.86886024475
7410,2024-03-15 16:45:07.341143,3.325,54641.14284515381
7420,2024-03-15 16:45:07.461795,3.315,54761.79504394531
7430,2024-03-15 16:45:07.586858,3.285,54886.857986450195
7440,2024-03-15 16:45:07.711337,3.225,55011.33704185486
7450,2024-03-15 16:45:07.834722,3.285,55134.721994400024
7460,2024-03-15 16:45:07.959120,3.28,55259.11998748779
7470,2024-03-15 16:45:08.084418,3.27,55384.41801071167
7480,2024-03-15 16:45:08.208620,3.22,55508.62002372742
7490,2024-03-15 16:45:08.330168,3.2,55630.167961120605
7500,2024-03-15 16:45:08.454287,3.175,55754.287004470825
7510,2024-03-15 16:45:08.580329,3.145,55880.3288936615
7520,2024-03-15 16:45:08.702946,3.19,56002.94589996338
7530,2024-03-15 16:45:08.828152,3.25,56128.15189361572
7540,2024-03-15 16:45:08.951087,3.315,56251.086950302124
7550,2024-03-15 16:45:09.079505,3.345,56379.504919052124
7560,2024-03-15 16:45:09.197113,3.37,56497.11298942566
7570,2024-03-15 16:45:09.323884,3.38,56623.883962631226
7580,2024-03-15 16:45:09.446277,3.38,56746.27685546875
7590,2024-03-15 16:45:09.570384,3.38,56870.383977890015
7600,2024-03-15 16:45:09.694261,3.32,56994.261026382446
7610,2024-03-15 16:45:09.819269,3.245,57119.26889419556
7620,2024-03-15 16:45:09.945992,3.175,57245.99194526672
7630,2024-03-15 16:45:10.065333,3.145,57365.33284187317
7640,2024-03-15 16:45:10.189891,3.19,57489.891052246094
7650,2024-03-15 16:45:10.313329,3.245,57613.32893371582
7660,2024-03-15 16:45:10.437280,3.265,57737.27989196777
7670,2024-03-15 16:45:10.563850,3.25,57863.84987831116
7680,2024-03-15 16:45:10.687761,3.225,57987.7610206604
7690,2024-03-15 16:45:10.808711,3.24,58108.7110042572
7700,2024-03-15 16:45:10.935459,3.28,58235.458850860596
7710,2024-03-15 16:45:11.059240,3.315,58359.24005508423
7720,2024-03-15 16:45:11.181291,3.325,58481.29105567932
7730,2024-03-15 16:45:11.307411,3.32,58607.41090774536
7740,2024-03-15 16:45:11.430901,3.285,58730.90100288391
7750,2024-03-15 16:45:11.552450,3.195,58852.449893951416
7760,2024-03-15 16:45:11.678218,3.09,58978.2178401947
7770,2024-03-15 16:45:11.799889,3.035,59099.889039993286
7780,2024-03-15 16:45:11.926061,2.875,59226.06086730957
7790,2024-03-15 16:45:12.039369,2.98,59339.36905860901
7800,2024-03-15 16:45:12.135724,2.94,59435.72402000427
7810,2024-03-15 16:45:12.227188,2.91,59527.18806266785
7820,2024-03-15 16:45:12.329855,2.865,59629.854917526245
7830,2024-03-15 16:45:12.424485,2.87,59724.48492050171
7840,2024-03-15 16:45:12.517649,2.89,59817.64888763428
7850,2024-03-15 16:45:12.609076,2.895,59909.07597541809
7860,2024-03-15 16:45:12.707775,2.89,60007.77506828308
7870,2024-03-15 16:45:12.795732,2.92,60095.73197364807
7880,2024-03-15 16:45:12.888342,2.885,60188.34185600281
7890,2024-03-15 16:45:12.983707,2.91,60283.70690345764
7900,2024-03-15 16:45:13.081666,2.915,60381.6659450531
7910,2024-03-15 16:45:13.170328,2.935,60470.327854156494
7920,2024-03-15 16:45:13.261538,2.975,60561.537981033325
7930,2024-03-15 16:45:13.355120,2.99,60655.11989593506
7940,2024-03-15 16:45:13.464083,2.975,60764.08290863037
7950,2024-03-15 16:45:13.587198,2.99,60887.197971343994
7960,2024-03-15 16:45:13.712845,3.005,61012.845039367676
7970,2024-03-15 16:45:13.834696,3.06,61134.6960067749
7980,2024-03-15 16:45:13.959170,3.13,61259.170055389404
7990,2024-03-15 16:45:14.082779,3.18,61382.77888298035
8000,2024-03-15 16:45:14.207089,3.235,61507.08889961243
8010,2024-03-15 16:45:14.331191,3.295,61631.19101524353
8020,2024-03-15 16:45:14.455294,3.3,61755.29384613037
8030,2024-03-15 16:45:14.578848,3.3,61878.84783744812
8040,2024-03-15 16:45:14.703411,3.32,62003.411054611206
8050,2024-03-15 16:45:14.826701,3.28,62126.70087814331
8060,2024-03-15 16:45:14.954783,3.24,62254.78291511536
8070,2024-03-15 16:45:15.076218,3.205,62376.21784210205
8080,2024-03-15 16:45:15.199137,3.175,62499.13692474365
8090,2024-03-15 16:45:15.322448,3.15,62622.4479675293
8100,2024-03-15 16:45:15.453544,3.115,62753.543853759766
8110,2024-03-15 16:45:15.570928,3.115,62870.928049087524
8120,2024-03-15 16:45:15.693620,3.115,62993.61991882324
8130,2024-03-15 16:45:15.816710,3.115,63116.70994758606
8140,2024-03-15 16:45:15.940067,3.12,63240.06700515747
8150,2024-03-15 16:45:16.064190,3.14,63364.189863204956
8160,2024-03-15 16:45:16.187276,3.155,63487.27583885193
8170,2024-03-15 16:45:16.311536,3.17,63611.53602600098
8180,2024-03-15 16:45:16.435687,3.165,63735.687017440796
8190,2024-03-15 16:45:16.559775,3.12,63859.77506637573
8200,2024-03-15 16:45:16.684518,3.13,63984.51805114746
8210,2024-03-15 16:45:16.806717,3.135,64106.7168712616
8220,2024-03-15 16:45:16.937326,3.08,64237.32590675354
8230,2024-03-15 16:45:17.060113,3.035,64360.11290550232
8240,2024-03-15 16:45:17.176637,3.05,64476.63688659668
8250,2024-03-15 16:45:17.267961,3.04,64567.96097755432
8260,2024-03-15 16:45:17.362860,3.025,64662.85991668701
8270,2024-03-15 16:45:17.461062,2.97,64761.061906814575
8280,2024-03-15 16:45:17.553580,3.03,64853.57999801636
8290,2024-03-15 16:45:17.647997,2.97,64947.996854782104
8300,2024-03-15 16:45:17.749831,3.035,65049.8309135437
8310,2024-03-15 16:45:17.857965,3.015,65157.96494483948
8320,2024-03-15 16:45:17.951837,3.08,65251.83701515198
8330,2024-03-15 16:45:18.046572,3.055,65346.571922302246
8340,2024-03-15 16:45:18.139938,3.07,65439.93806838989
8350,2024-03-15 16:45:18.245014,3.005,65545.01390457153
8360,2024-03-15 16:45:18.338136,3.03,65638.13591003418
8370,2024-03-15 16:45:18.433896,3.035,65733.89601707458
8380,2024-03-15 16:45:18.526200,3.04,65826.20000839233
8390,2024-03-15 16:45:18.618188,3.04,65918.1878566742
8400,2024-03-15 16:45:18.712420,3.01,66012.41993904114
8410,2024-03-15 16:45:18.819411,3.01,66119.4109916687
8420,2024-03-15 16:45:18.911338,2.99,66211.33804321289
8430,2024-03-15 16:45:19.004853,2.975,66304.8529624939
8440,2024-03-15 16:45:19.108071,2.975,66408.07104110718
8450,2024-03-15 16:45:19.190957,2.985,66490.95702171326
8460,2024-03-15 16:45:19.284512,2.96,66584.51199531555
8470,2024-03-15 16:45:19.378077,2.94,66678.07698249817
8480,2024-03-15 16:45:19.471206,2.94,66771.20590209961
8490,2024-03-15 16:45:19.596711,2.95,66896.71087265015
8500,2024-03-15 16:45:19.704098,3.02,67004.0979385376
8510,2024-03-15 16:45:19.800367,3.0,67100.36706924438
8520,2024-03-15 16:45:19.892126,2.935,67192.12603569031
